2016-05-30 04:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 05:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 06:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 07:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 08:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 09:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 10:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 11:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-30 12:00 9999-99-99 99:99 -99999.999    38   0.176   ...  0 -99999999
2016-05-30 13:00 9999-99-99 99:99    402.817    60   0.221   ...  0 -99999999
2016-05-30 14:00 9999-99-99 99:99    403.128    60   0.365   ...  0 -99999999
2016-05-30 15:00 9999-99-99 99:99    403.266    60   0.139   ...  0 -99999999
2016-05-30 16:00 9999-99-99 99:99    403.518    60   0.324   ...  0 -99999999
2016-05-30 17:00 9999-99-99 99:99    404.419    60   0.294   ...  0 -99999999
2016-05-30 18:00 9999-99-99 99:99    404.076    60   0.166   ...  0 -99999999
2016-05-30 19:00 9999-99-99 99:99    403.312    60   0.375   ...  0 -99999999
2016-05-30 20:00 9999-99-99 99:99    403.383    60   0.189   ...  0 -99999999
2016-05-30 21:00 9999-99-99 99:99    403.883    60   0.351   ...  0 -99999999
2016-05-30 22:00 9999-99-99 99:99    403.454    60   0.093   ...  0 -99999999
2016-05-30 23:00 9999-99-99 99:99    403.272    60   0.074   ...  0 -99999999
2016-05-31 00:00 9999-99-99 99:99    403.773    60   0.338   ...  0 -99999999
2016-05-31 01:00 9999-99-99 99:99    404.104    60   0.043   ...  0 -99999999
2016-05-31 02:00 9999-99-99 99:99    404.124    60   0.033   ...  0 -99999999
2016-05-31 03:00 9999-99-99 99:99    404.171    60   0.057   ...  0 -99999999
2016-05-31 04:00 9999-99-99 99:99    404.067    60   0.096   ...  0 -99999999
2016-05-31 05:00 9999-99-99 99:99    403.992    60   0.046   ...  0 -99999999
2016-05-31 06:00 9999-99-99 99:99    404.028    60   0.123   ...  0 -99999999
2016-05-31 07:00 9999-99-99 99:99    404.191    60   0.067   ...  0 -99999999
2016-05-31 08:00 9999-99-99 99:99    404.416    60   0.645   ...  0 -99999999
2016-05-31 09:00 9999-99-99 99:99    404.005    60   0.133   ...  0 -99999999
2016-05-31 10:00 9999-99-99 99:99    403.543    60   0.107   ...  0 -99999999
2016-05-31 11:00 9999-99-99 99:99    403.342    59   0.189   ...  0 -99999999
2016-05-31 12:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-05-31 13:00 9999-99-99 99:99    402.570    58   0.231   ...  0 -99999999
2016-05-31 14:00 9999-99-99 99:99    403.223    60   0.220   ...  0 -99999999
2016-05-31 15:00 9999-99-99 99:99    402.602    60   0.841   ...  0 -99999999
2016-05-31 16:00 9999-99-99 99:99    401.993    60   0.454   ...  0 -99999999
2016-05-31 17:00 9999-99-99 99:99    402.342    60   0.263   ...  0 -99999999
2016-05-31 18:00 9999-99-99 99:99    402.582    60   0.218   ...  0 -99999999
2016-05-31 19:00 9999-99-99 99:99    402.464    60   0.305   ...  0 -99999999
2016-05-31 20:00 9999-99-99 99:99    402.281    60   0.264   ...  0 -99999999
2016-05-31 21:00 9999-99-99 99:99    401.701    60   0.197   ...  0 -99999999
2016-05-31 22:00 9999-99-99 99:99    402.124    60   0.719   ...  0 -99999999
2016-05-31 23:00 9999-99-99 99:99    403.534    60   0.073   ...  0 -99999999
2016-06-01 00:00 9999-99-99 99:99    403.237    60   0.440   ...  0 -99999999
2016-06-01 01:00 9999-99-99 99:99    401.833    60   0.452   ...  0 -99999999
2016-06-01 02:00 9999-99-99 99:99    400.979    60   0.177   ...  0 -99999999
2016-06-01 03:00 9999-99-99 99:99    401.514    60   0.621   ...  0 -99999999
2016-06-01 04:00 9999-99-99 99:99    401.116    60   0.702   ...  0 -99999999
2016-06-01 05:00 9999-99-99 99:99    399.955    60   0.193   ...  0 -99999999
2016-06-01 06:00 9999-99-99 99:99    399.675    60   0.145   ...  0 -99999999
2016-06-01 07:00 9999-99-99 99:99    399.838    60   0.156   ...  0 -99999999
2016-06-01 08:00 9999-99-99 99:99    400.107    60   0.390   ...  0 -99999999
2016-06-01 09:00 9999-99-99 99:99    400.087    60   0.273   ...  0 -99999999
2016-06-01 10:00 9999-99-99 99:99    400.429    60   0.298   ...  0 -99999999
2016-06-01 11:00 9999-99-99 99:99 -99999.999    39   0.363   ...  0 -99999999
2016-06-01 12:00 9999-99-99 99:99 -99999.999    38   0.177   ...  0 -99999999
2016-06-01 13:00 9999-99-99 99:99    401.100    60   0.108   ...  0 -99999999
2016-06-01 14:00 9999-99-99 99:99    400.396    60   0.274   ...  0 -99999999
2016-06-01 15:00 9999-99-99 99:99    399.929    60   0.213   ...  0 -99999999
2016-06-01 16:00 9999-99-99 99:99    399.635    60   0.185   ...  0 -99999999
2016-06-01 17:00 9999-99-99 99:99    399.282    60   0.173   ...  0 -99999999
2016-06-01 18:00 9999-99-99 99:99    398.061    60   0.578   ...  0 -99999999
2016-06-01 19:00 9999-99-99 99:99    397.878    60   0.435   ...  0 -99999999
2016-06-01 20:00 9999-99-99 99:99    399.577    60   0.514   ...  0 -99999999
2016-06-01 21:00 9999-99-99 99:99    400.409    60   0.161   ...  0 -99999999
2016-06-01 22:00 9999-99-99 99:99    400.564    60   0.156   ...  0 -99999999
2016-06-01 23:00 9999-99-99 99:99    400.915    60   0.155   ...  0 -99999999
2016-06-02 00:00 9999-99-99 99:99    402.197    60   0.498   ...  0 -99999999
2016-06-02 01:00 9999-99-99 99:99    401.947    60   0.355   ...  0 -99999999
2016-06-02 02:00 9999-99-99 99:99    401.039    60   0.286   ...  0 -99999999
2016-06-02 03:00 9999-99-99 99:99    401.074    60   0.448   ...  0 -99999999
2016-06-02 04:00 9999-99-99 99:99    401.676    60   0.319   ...  0 -99999999
2016-06-02 05:00 9999-99-99 99:99    401.905    60   0.191   ...  0 -99999999
2016-06-02 06:00 9999-99-99 99:99    401.216    60   0.337   ...  0 -99999999
2016-06-02 07:00 9999-99-99 99:99    400.731    60   0.183   ...  0 -99999999
2016-06-02 08:00 9999-99-99 99:99    400.392    60   0.132   ...  0 -99999999
2016-06-02 09:00 9999-99-99 99:99    400.291    60   0.191   ...  0 -99999999
2016-06-02 10:00 9999-99-99 99:99    400.159    60   0.244   ...  0 -99999999
2016-06-02 11:00 9999-99-99 99:99    399.749    59   0.292   ...  0 -99999999
2016-06-02 12:00 9999-99-99 99:99 -99999.999    38   0.178   ...  0 -99999999
2016-06-02 13:00 9999-99-99 99:99    398.498    60   0.148   ...  0 -99999999
2016-06-02 14:00 9999-99-99 99:99    398.395    60   0.222   ...  0 -99999999
2016-06-02 15:00 9999-99-99 99:99    398.050    60   0.135   ...  0 -99999999
2016-06-02 16:00 9999-99-99 99:99    397.995    60   0.116   ...  0 -99999999
2016-06-02 17:00 9999-99-99 99:99    398.178    60   0.101   ...  0 -99999999
2016-06-02 18:00 9999-99-99 99:99    398.274    60   0.215   ...  0 -99999999
2016-06-02 19:00 9999-99-99 99:99    397.819    60   0.174   ...  0 -99999999
2016-06-02 20:00 9999-99-99 99:99    397.400    60   0.102   ...  0 -99999999
2016-06-02 21:00 9999-99-99 99:99    397.856    60   0.254   ...  0 -99999999
2016-06-02 22:00 9999-99-99 99:99    398.125    60   0.140   ...  0 -99999999
2016-06-02 23:00 9999-99-99 99:99    398.124    60   0.084   ...  0 -99999999
2016-06-03 00:00 9999-99-99 99:99    398.412    60   0.141   ...  0 -99999999
2016-06-03 01:00 9999-99-99 99:99    399.116    60   0.134   ...  0 -99999999
2016-06-03 02:00 9999-99-99 99:99    398.929    60   0.157   ...  0 -99999999
2016-06-03 03:00 9999-99-99 99:99    399.495    60   0.267   ...  0 -99999999
2016-06-03 04:00 9999-99-99 99:99    399.838    60   0.141   ...  0 -99999999
2016-06-03 05:00 9999-99-99 99:99    399.415    60   0.112   ...  0 -99999999
2016-06-03 06:00 9999-99-99 99:99    399.390    60   0.055   ...  0 -99999999
2016-06-03 07:00 9999-99-99 99:99    399.596    60   0.293   ...  0 -99999999
2016-06-03 08:00 9999-99-99 99:99    400.240    60   0.187   ...  0 -99999999
2016-06-03 09:00 9999-99-99 99:99    399.988    60   0.121   ...  0 -99999999
2016-06-03 10:00 9999-99-99 99:99    399.260    60   0.329   ...  0 -99999999
2016-06-03 11:00 9999-99-99 99:99    398.819    59   0.174   ...  0 -99999999
2016-06-03 12:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-06-03 13:00 9999-99-99 99:99    398.199    58   0.266   ...  0 -99999999
2016-06-03 14:00 9999-99-99 99:99    398.555    60   0.316   ...  0 -99999999
2016-06-03 15:00 9999-99-99 99:99    398.794    60   0.723   ...  0 -99999999
2016-06-03 16:00 9999-99-99 99:99    400.652    60   0.682   ...  0 -99999999
2016-06-03 17:00 9999-99-99 99:99    400.004    60   0.414   ...  0 -99999999
2016-06-03 18:00 9999-99-99 99:99    399.980    60   0.209   ...  0 -99999999
2016-06-03 19:00 9999-99-99 99:99    399.326    60   0.187   ...  0 -99999999
2016-06-03 20:00 9999-99-99 99:99    400.182    60   0.230   ...  0 -99999999
2016-06-03 21:00 9999-99-99 99:99    400.372    60   0.458   ...  0 -99999999
2016-06-03 22:00 9999-99-99 99:99    401.826    60   0.992   ...  0 -99999999
2016-06-03 23:00 9999-99-99 99:99    403.257    60   0.169   ...  0 -99999999
2016-06-04 00:00 9999-99-99 99:99    403.291    60   0.286   ...  0 -99999999
2016-06-04 01:00 9999-99-99 99:99    401.582    60   0.261   ...  0 -99999999
2016-06-04 02:00 9999-99-99 99:99    401.302    60   0.290   ...  0 -99999999
2016-06-04 03:00 9999-99-99 99:99    401.947    60   0.198   ...  0 -99999999
2016-06-04 04:00 9999-99-99 99:99    401.637    60   0.083   ...  0 -99999999
2016-06-04 05:00 9999-99-99 99:99    401.659    60   0.071   ...  0 -99999999
2016-06-04 06:00 9999-99-99 99:99    401.336    60   0.177   ...  0 -99999999
2016-06-04 07:00 9999-99-99 99:99    401.272    60   0.104   ...  0 -99999999
2016-06-04 08:00 9999-99-99 99:99    401.526    60   0.066   ...  0 -99999999
2016-06-04 09:00 9999-99-99 99:99    401.317    60   0.182   ...  0 -99999999
2016-06-04 10:00 9999-99-99 99:99    401.010    60   0.196   ...  0 -99999999
2016-06-04 11:00 9999-99-99 99:99    400.459    59   0.185   ...  0 -99999999
2016-06-04 12:00 9999-99-99 99:99 -99999.999    38   0.207   ...  0 -99999999
2016-06-04 13:00 9999-99-99 99:99    400.768    60   0.602   ...  0 -99999999
2016-06-04 14:00 9999-99-99 99:99    400.095    60   0.392   ...  0 -99999999
2016-06-04 15:00 9999-99-99 99:99    400.226    60   0.118   ...  0 -99999999
2016-06-04 16:00 9999-99-99 99:99    400.227    60   0.213   ...  0 -99999999
2016-06-04 17:00 9999-99-99 99:99    400.772    60   0.278   ...  0 -99999999
2016-06-04 18:00 9999-99-99 99:99    400.588    60   0.334   ...  0 -99999999
2016-06-04 19:00 9999-99-99 99:99    400.367    60   0.114   ...  0 -99999999
2016-06-04 20:00 9999-99-99 99:99    400.119    60   0.165   ...  0 -99999999
2016-06-04 21:00 9999-99-99 99:99    400.121    60   0.084   ...  0 -99999999
2016-06-04 22:00 9999-99-99 99:99    400.154    60   0.087   ...  0 -99999999
2016-06-04 23:00 9999-99-99 99:99    400.446    60   0.163   ...  0 -99999999
2016-06-05 00:00 9999-99-99 99:99    400.714    60   0.101   ...  0 -99999999
2016-06-05 01:00 9999-99-99 99:99    400.716    60   0.100   ...  0 -99999999
2016-06-05 02:00 9999-99-99 99:99    400.849    60   0.059   ...  0 -99999999
2016-06-05 03:00 9999-99-99 99:99    401.133    60   0.102   ...  0 -99999999
2016-06-05 04:00 9999-99-99 99:99    401.353    60   0.246   ...  0 -99999999
2016-06-05 05:00 9999-99-99 99:99    402.363    60   0.218   ...  0 -99999999
2016-06-05 06:00 9999-99-99 99:99    402.477    60   0.073   ...  0 -99999999
2016-06-05 07:00 9999-99-99 99:99    402.153    60   0.197   ...  0 -99999999
2016-06-05 08:00 9999-99-99 99:99    401.867    60   0.107   ...  0 -99999999
2016-06-05 09:00 9999-99-99 99:99    401.691    60   0.071   ...  0 -99999999
2016-06-05 10:00 9999-99-99 99:99    401.563    60   0.321   ...  0 -99999999
2016-06-05 11:00 9999-99-99 99:99    400.439    59   0.149   ...  0 -99999999
2016-06-05 12:00 9999-99-99 99:99 -99999.999    38   0.341   ...  0 -99999999
2016-06-05 13:00 9999-99-99 99:99    400.084    60   0.273   ...  0 -99999999
2016-06-05 14:00 9999-99-99 99:99    399.830    60   0.205   ...  0 -99999999
2016-06-05 15:00 9999-99-99 99:99    399.175    60   0.168   ...  0 -99999999
2016-06-05 16:00 9999-99-99 99:99    399.039    60   0.161   ...  0 -99999999
2016-06-05 17:00 9999-99-99 99:99    398.784    60   0.251   ...  0 -99999999
2016-06-05 18:00 9999-99-99 99:99    399.087    60   0.215   ...  0 -99999999
2016-06-05 19:00 9999-99-99 99:99    398.186    60   0.339   ...  0 -99999999
2016-06-05 20:00 9999-99-99 99:99    398.215    60   0.183   ...  0 -99999999
2016-06-05 21:00 9999-99-99 99:99    398.817    60   0.254   ...  0 -99999999
2016-06-05 22:00 9999-99-99 99:99    399.091    60   0.269   ...  0 -99999999
2016-06-05 23:00 9999-99-99 99:99    399.507    60   0.250   ...  0 -99999999
2016-06-06 00:00 9999-99-99 99:99    399.912    60   0.215   ...  0 -99999999
2016-06-06 01:00 9999-99-99 99:99    399.777    60   0.082   ...  0 -99999999
2016-06-06 02:00 9999-99-99 99:99    399.698    60   0.033   ...  0 -99999999
2016-06-06 03:00 9999-99-99 99:99    400.023    60   0.155   ...  0 -99999999
2016-06-06 04:00 9999-99-99 99:99    399.918    60   0.058   ...  0 -99999999
2016-06-06 05:00 9999-99-99 99:99    399.808    60   0.143   ...  0 -99999999
2016-06-06 06:00 9999-99-99 99:99    399.687    60   0.018   ...  0 -99999999
2016-06-06 07:00 9999-99-99 99:99    399.377    60   0.246   ...  0 -99999999
2016-06-06 08:00 9999-99-99 99:99    398.829    60   0.084   ...  0 -99999999
2016-06-06 09:00 9999-99-99 99:99    398.256    45   0.208   ...  0 -99999999
2016-06-06 10:00 9999-99-99 99:99    397.614    60   0.147   ...  0 -99999999
2016-06-06 11:00 9999-99-99 99:99    398.130    59   0.308   ...  0 -99999999
2016-06-06 12:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-06-06 13:00 9999-99-99 99:99    397.859    43   0.364   ...  0 -99999999
2016-06-06 14:00 9999-99-99 99:99    397.135    60   0.589   ...  0 -99999999
2016-06-06 15:00 9999-99-99 99:99    398.326    60   0.163   ...  0 -99999999
2016-06-06 16:00 9999-99-99 99:99    397.941    60   0.448   ...  0 -99999999
2016-06-06 17:00 9999-99-99 99:99    395.462    60   0.582   ...  0 -99999999
2016-06-06 18:00 9999-99-99 99:99    396.099    60   0.747   ...  0 -99999999
2016-06-06 19:00 9999-99-99 99:99    396.747    60   0.252   ...  0 -99999999
2016-06-06 20:00 9999-99-99 99:99    396.700    60   0.456   ...  0 -99999999
2016-06-06 21:00 9999-99-99 99:99    398.746    60   0.495   ...  0 -99999999
2016-06-06 22:00 9999-99-99 99:99    398.043    60   0.458   ...  0 -99999999
2016-06-06 23:00 9999-99-99 99:99    397.920    60   0.256   ...  0 -99999999
2016-06-07 00:00 9999-99-99 99:99    398.157    60   0.130   ...  0 -99999999
2016-06-07 01:00 9999-99-99 99:99    398.727    60   0.105   ...  0 -99999999
2016-06-07 02:00 9999-99-99 99:99    398.356    60   0.303   ...  0 -99999999
2016-06-07 03:00 9999-99-99 99:99    397.959    60   0.190   ...  0 -99999999
2016-06-07 04:00 9999-99-99 99:99    398.067    60   0.069   ...  0 -99999999
2016-06-07 05:00 9999-99-99 99:99    397.873    60   0.098   ...  0 -99999999
2016-06-07 06:00 9999-99-99 99:99    397.993    60   0.170   ...  0 -99999999
2016-06-07 07:00 9999-99-99 99:99    398.075    60   0.258   ...  0 -99999999
2016-06-07 08:00 9999-99-99 99:99    398.305    60   0.411   ...  0 -99999999
2016-06-07 09:00 9999-99-99 99:99    397.591    60   0.300   ...  0 -99999999
2016-06-07 10:00 9999-99-99 99:99    397.326    60   0.229   ...  0 -99999999
2016-06-07 11:00 9999-99-99 99:99    397.742    59   0.237   ...  0 -99999999
2016-06-07 12:00 9999-99-99 99:99 -99999.999    38   0.271   ...  0 -99999999
2016-06-07 13:00 9999-99-99 99:99    398.519    60   0.722   ...  0 -99999999
2016-06-07 14:00 9999-99-99 99:99    399.286    60   0.956   ...  0 -99999999
2016-06-07 15:00 9999-99-99 99:99    399.072    60   0.135   ...  0 -99999999
2016-06-07 16:00 9999-99-99 99:99    399.313    60   0.178   ...  0 -99999999
2016-06-07 17:00 9999-99-99 99:99    399.710    60   0.335   ...  0 -99999999
2016-06-07 18:00 9999-99-99 99:99    399.903    60   0.223   ...  0 -99999999
2016-06-07 19:00 9999-99-99 99:99    399.871    60   0.176   ...  0 -99999999
2016-06-07 20:00 9999-99-99 99:99    400.352    60   0.299   ...  0 -99999999
2016-06-07 21:00 9999-99-99 99:99    400.686    60   0.178   ...  0 -99999999
2016-06-07 22:00 9999-99-99 99:99    400.106    60   0.237   ...  0 -99999999
2016-06-07 23:00 9999-99-99 99:99    400.424    60   0.360   ...  0 -99999999
2016-06-08 00:00 9999-99-99 99:99    400.793    60   0.176   ...  0 -99999999
2016-06-08 01:00 9999-99-99 99:99    400.664    60   0.275   ...  0 -99999999
2016-06-08 02:00 9999-99-99 99:99    400.692    60   0.272   ...  0 -99999999
2016-06-08 03:00 9999-99-99 99:99    400.451    60   0.193   ...  0 -99999999
2016-06-08 04:00 9999-99-99 99:99    400.305    60   0.154   ...  0 -99999999
2016-06-08 05:00 9999-99-99 99:99    400.477    60   0.112   ...  0 -99999999
2016-06-08 06:00 9999-99-99 99:99    400.923    60   0.360   ...  0 -99999999
2016-06-08 07:00 9999-99-99 99:99    400.930    60   0.423   ...  0 -99999999
2016-06-08 08:00 9999-99-99 99:99    400.244    60   0.129   ...  0 -99999999
2016-06-08 09:00 9999-99-99 99:99    399.707    60   0.360   ...  0 -99999999
2016-06-08 10:00 9999-99-99 99:99    399.230    60   0.106   ...  0 -99999999
2016-06-08 11:00 9999-99-99 99:99    399.243    59   0.076   ...  0 -99999999
2016-06-08 12:00 9999-99-99 99:99 -99999.999    38   0.119   ...  0 -99999999
2016-06-08 13:00 9999-99-99 99:99    398.351    60   0.382   ...  0 -99999999
2016-06-08 14:00 9999-99-99 99:99    397.640    60   0.223   ...  0 -99999999
2016-06-08 15:00 9999-99-99 99:99    397.905    60   0.481   ...  0 -99999999
2016-06-08 16:00 9999-99-99 99:99    397.251    60   0.224   ...  0 -99999999
2016-06-08 17:00 9999-99-99 99:99    396.979    60   0.145   ...  0 -99999999
2016-06-08 18:00 9999-99-99 99:99    396.466    60   0.138   ...  0 -99999999
2016-06-08 19:00 9999-99-99 99:99    397.278    60   0.416   ...  0 -99999999
2016-06-08 20:00 9999-99-99 99:99    398.176    60   0.140   ...  0 -99999999
2016-06-08 21:00 9999-99-99 99:99    398.521    60   0.057   ...  0 -99999999
2016-06-08 22:00 9999-99-99 99:99    399.064    60   0.195   ...  0 -99999999
2016-06-08 23:00 9999-99-99 99:99    399.728    60   0.242   ...  0 -99999999
2016-06-09 00:00 9999-99-99 99:99    400.143    60   0.082   ...  0 -99999999
2016-06-09 01:00 9999-99-99 99:99    400.085    60   0.182   ...  0 -99999999
2016-06-09 02:00 9999-99-99 99:99    401.326    60   0.197   ...  0 -99999999
2016-06-09 03:00 9999-99-99 99:99    401.452    60   0.521   ...  0 -99999999
2016-06-09 04:00 9999-99-99 99:99    401.790    60   0.195   ...  0 -99999999
2016-06-09 05:00 9999-99-99 99:99    402.029    60   0.273   ...  0 -99999999
2016-06-09 06:00 9999-99-99 99:99    402.959    60   0.159   ...  0 -99999999
2016-06-09 07:00 9999-99-99 99:99    402.586    60   0.667   ...  0 -99999999
2016-06-09 08:00 9999-99-99 99:99    402.298    60   0.374   ...  0 -99999999
2016-06-09 09:00 9999-99-99 99:99    402.019    60   0.371   ...  0 -99999999
2016-06-09 10:00 9999-99-99 99:99    402.414    60   0.232   ...  0 -99999999
2016-06-09 11:00 9999-99-99 99:99    402.332    59   0.449   ...  0 -99999999
2016-06-09 12:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-06-09 13:00 9999-99-99 99:99    401.218    58   0.155   ...  0 -99999999
2016-06-09 14:00 9999-99-99 99:99    401.053    60   0.311   ...  0 -99999999
2016-06-09 15:00 9999-99-99 99:99    400.431    60   0.153   ...  0 -99999999
2016-06-09 16:00 9999-99-99 99:99    400.050    60   0.087   ...  0 -99999999
2016-06-09 17:00 9999-99-99 99:99    399.489    60   0.220   ...  0 -99999999
2016-06-09 18:00 9999-99-99 99:99    401.777    60   1.393   ...  0 -99999999
2016-06-09 19:00 9999-99-99 99:99    403.348    60   0.257   ...  0 -99999999
2016-06-09 20:00 9999-99-99 99:99    403.334    60   0.973   ...  0 -99999999
2016-06-09 21:00 9999-99-99 99:99    400.596    60   2.129   ...  0 -99999999
2016-06-09 22:00 9999-99-99 99:99    397.590    60   0.264   ...  0 -99999999
2016-06-09 23:00 9999-99-99 99:99    398.285    60   0.372   ...  0 -99999999
2016-06-10 00:00 9999-99-99 99:99    398.751    60   0.170   ...  0 -99999999
2016-06-10 01:00 9999-99-99 99:99    398.960    60   0.093   ...  0 -99999999
2016-06-10 02:00 9999-99-99 99:99    399.059    60   0.044   ...  0 -99999999
2016-06-10 03:00 9999-99-99 99:99    399.334    60   0.325   ...  0 -99999999
2016-06-10 04:00 9999-99-99 99:99    403.066    60   0.682   ...  0 -99999999
2016-06-10 05:00 9999-99-99 99:99    403.803    60   0.607   ...  0 -99999999
2016-06-10 06:00 9999-99-99 99:99    403.240    60   0.355   ...  0 -99999999
2016-06-10 07:00 9999-99-99 99:99    403.589    60   0.378   ...  0 -99999999
2016-06-10 08:00 9999-99-99 99:99    404.397    60   0.611   ...  0 -99999999
2016-06-10 09:00 9999-99-99 99:99    401.707    60   0.697   ...  0 -99999999
2016-06-10 10:00 9999-99-99 99:99    402.428    60   1.112   ...  0 -99999999
2016-06-10 11:00 9999-99-99 99:99    402.035    59   1.301   ...  0 -99999999
2016-06-10 12:00 9999-99-99 99:99 -99999.999    38   0.720   ...  0 -99999999
2016-06-10 13:00 9999-99-99 99:99    399.583    60   0.726   ...  0 -99999999
2016-06-10 14:00 9999-99-99 99:99    397.655    60   0.465   ...  0 -99999999
2016-06-10 15:00 9999-99-99 99:99    396.332    60   0.241   ...  0 -99999999
2016-06-10 16:00 9999-99-99 99:99    395.462    60   0.412   ...  0 -99999999
2016-06-10 17:00 9999-99-99 99:99    394.686    60   0.376   ...  0 -99999999
2016-06-10 18:00 9999-99-99 99:99    394.010    60   0.305   ...  0 -99999999
2016-06-10 19:00 9999-99-99 99:99    393.807    60   0.187   ...  0 -99999999
2016-06-10 20:00 9999-99-99 99:99    396.107    60   1.150   ...  0 -99999999
2016-06-10 21:00 9999-99-99 99:99    397.766    60   0.254   ...  0 -99999999
2016-06-10 22:00 9999-99-99 99:99    397.413    60   0.327   ...  0 -99999999
2016-06-10 23:00 9999-99-99 99:99    398.098    60   0.327   ...  0 -99999999
2016-06-11 00:00 9999-99-99 99:99    398.319    60   0.128   ...  0 -99999999
2016-06-11 01:00 9999-99-99 99:99    397.827    60   0.226   ...  0 -99999999
2016-06-11 02:00 9999-99-99 99:99    397.066    60   0.151   ...  0 -99999999
2016-06-11 03:00 9999-99-99 99:99    397.069    60   0.087   ...  0 -99999999
2016-06-11 04:00 9999-99-99 99:99    397.256    60   0.119   ...  0 -99999999
2016-06-11 05:00 9999-99-99 99:99    398.148    60   0.529   ...  0 -99999999
2016-06-11 06:00 9999-99-99 99:99    399.421    60   0.092   ...  0 -99999999
2016-06-11 07:00 9999-99-99 99:99    399.347    60   0.361   ...  0 -99999999
2016-06-11 08:00 9999-99-99 99:99    398.855    60   0.282   ...  0 -99999999
2016-06-11 09:00 9999-99-99 99:99    399.423    60   0.441   ...  0 -99999999
2016-06-11 10:00 9999-99-99 99:99    400.111    60   0.276   ...  0 -99999999
2016-06-11 11:00 9999-99-99 99:99    403.557    59   1.124   ...  0 -99999999
2016-06-11 12:00 9999-99-99 99:99 -99999.999    38   0.620   ...  0 -99999999
2016-06-11 13:00 9999-99-99 99:99    401.792    60   0.476   ...  0 -99999999
2016-06-11 14:00 9999-99-99 99:99    401.262    60   0.385   ...  0 -99999999
2016-06-11 15:00 9999-99-99 99:99    402.120    60   1.012   ...  0 -99999999
2016-06-11 16:00 9999-99-99 99:99    404.089    60   0.277   ...  0 -99999999
2016-06-11 17:00 9999-99-99 99:99    404.113    60   0.156   ...  0 -99999999
2016-06-11 18:00 9999-99-99 99:99    403.899    60   0.109   ...  0 -99999999
2016-06-11 19:00 9999-99-99 99:99    404.142    60   0.245   ...  0 -99999999
2016-06-11 20:00 9999-99-99 99:99    404.475    60   0.232   ...  0 -99999999
2016-06-11 21:00 9999-99-99 99:99    403.887    60   0.186   ...  0 -99999999
2016-06-11 22:00 9999-99-99 99:99    404.282    60   0.363   ...  0 -99999999
2016-06-11 23:00 9999-99-99 99:99    405.590    60   0.276   ...  0 -99999999
2016-06-12 00:00 9999-99-99 99:99    405.561    60   0.222   ...  0 -99999999
2016-06-12 01:00 9999-99-99 99:99    404.814    60   0.273   ...  0 -99999999
2016-06-12 02:00 9999-99-99 99:99    404.322    60   0.053   ...  0 -99999999
2016-06-12 03:00 9999-99-99 99:99    404.310    60   0.055   ...  0 -99999999
2016-06-12 04:00 9999-99-99 99:99    404.200    60   0.133   ...  0 -99999999
2016-06-12 05:00 9999-99-99 99:99    403.909    60   0.059   ...  0 -99999999
2016-06-12 06:00 9999-99-99 99:99    403.675    60   0.090   ...  0 -99999999
2016-06-12 07:00 9999-99-99 99:99    403.609    60   0.038   ...  0 -99999999
2016-06-12 08:00 9999-99-99 99:99    403.461    60   0.058   ...  0 -99999999
2016-06-12 09:00 9999-99-99 99:99    403.458    60   0.046   ...  0 -99999999
2016-06-12 10:00 9999-99-99 99:99    403.170    60   0.069   ...  0 -99999999
2016-06-12 11:00 9999-99-99 99:99    403.076    58   0.229   ...  0 -99999999
2016-06-12 12:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-06-12 13:00 9999-99-99 99:99    400.878    59   0.327   ...  0 -99999999
2016-06-12 14:00 9999-99-99 99:99    399.682    60   0.443   ...  0 -99999999
2016-06-12 15:00 9999-99-99 99:99    398.827    60   0.299   ...  0 -99999999
2016-06-12 16:00 9999-99-99 99:99    398.786    60   0.386   ...  0 -99999999
2016-06-12 17:00 9999-99-99 99:99    400.012    60   0.822   ...  0 -99999999
2016-06-12 18:00 9999-99-99 99:99    401.478    60   0.168   ...  0 -99999999
2016-06-12 19:00 9999-99-99 99:99    401.484    60   0.214   ...  0 -99999999
2016-06-12 20:00 9999-99-99 99:99    401.173    60   0.057   ...  0 -99999999
2016-06-12 21:00 9999-99-99 99:99    401.008    60   0.068   ...  0 -99999999
2016-06-12 22:00 9999-99-99 99:99    401.134    60   0.092   ...  0 -99999999
